name,category,tokenURI
"Shallow Pan Of Food #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shallow_pan_of_food_1.json"
"Shamrock #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shamrock_1.json"
"Shark #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shark_1.json"
"Shaved Ice #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shaved_ice_1.json"
"Sheaf Of Rice #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sheaf_of_rice_1.json"
"Shield #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shield_1.json"
"Shinto Shrine #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shinto_shrine_1.json"
"Ship #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_ship_1.json"
"Shooting Star #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shooting_star_1.json"
"Shopping Bags #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shopping_bags_1.json"
"Shopping Cart #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shopping_cart_1.json"
"Shortcake #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shortcake_1.json"
"Shorts #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shorts_1.json"
"Shower #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shower_1.json"
"Shrimp #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shrimp_1.json"
"Shuffle Tracks Button #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shuffle_tracks_button_1.json"
"Shushing Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_shushing_face_1.json"
"Sign Of The Horns #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sign_of_the_horns_1.json"
"Singer #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_singer_1.json"
"Six-thirty #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_six-thirty_1.json"
"Six O’clock #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_six_o’clock_1.json"
"Skateboard #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_skateboard_1.json"
"Skier #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_skier_1.json"
"Skis #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_skis_1.json"
"Skull #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_skull_1.json"
"Skull And Crossbones #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_skull_and_crossbones_1.json"
"Skunk #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_skunk_1.json"
"Sled #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sled_1.json"
"Sleeping Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sleeping_face_1.json"
"Sleepy Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sleepy_face_1.json"
"Slightly Frowning Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_slightly_frowning_face_1.json"
"Slightly Smiling Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_slightly_smiling_face_1.json"
"Sloth #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sloth_1.json"
"Slot Machine #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_slot_machine_1.json"
"Small Airplane #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_small_airplane_1.json"
"Small Blue Diamond #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_small_blue_diamond_1.json"
"Small Orange Diamond #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_small_orange_diamond_1.json"
"Smiling Cat With Heart-eyes #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_smiling_cat_with_heart-eyes_1.json"
"Smiling Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_smiling_face_1.json"
"Smiling Face With Halo #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_smiling_face_with_halo_1.json"
"Smiling Face With Heart-eyes #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_smiling_face_with_heart-eyes_1.json"
"Smiling Face With Hearts #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_smiling_face_with_hearts_1.json"
"Smiling Face With Horns #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_smiling_face_with_horns_1.json"
"Smiling Face With Smiling Eyes #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_smiling_face_with_smiling_eyes_1.json"
"Smiling Face With Sunglasses #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_smiling_face_with_sunglasses_1.json"
"Smiling Face With Tear #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_smiling_face_with_tear_1.json"
"Smirking Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_smirking_face_1.json"
"Snail #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_snail_1.json"
"Snake #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_snake_1.json"
"Sneezing Face #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sneezing_face_1.json"
"Snow-capped Mountain #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_snow-capped_mountain_1.json"
"Snowboarder #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_snowboarder_1.json"
"Snowflake #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_snowflake_1.json"
"Snowman #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_snowman_1.json"
"Snowman Without Snow #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_snowman_without_snow_1.json"
"Soap #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_soap_1.json"
"Soccer Ball #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_soccer_ball_1.json"
"Socks #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_socks_1.json"
"Softball #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_softball_1.json"
"Soft Ice Cream #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_soft_ice_cream_1.json"
"SOON Arrow #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_soon_arrow_1.json"
"SOS Button #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sos_button_1.json"
"Spade Suit #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_spade_suit_1.json"
"Spaghetti #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_spaghetti_1.json"
"Sparkler #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sparkler_1.json"
"Sparkles #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sparkles_1.json"
"Sparkle #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sparkle_1.json"
"Sparkling Heart #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sparkling_heart_1.json"
"Speak-no-evil Monkey #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_speak-no-evil_monkey_1.json"
"Speaker High Volume #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_speaker_high_volume_1.json"
"Speaker Low Volume #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_speaker_low_volume_1.json"
"Speaker Medium Volume #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_speaker_medium_volume_1.json"
"Speaking Head #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_speaking_head_1.json"
"Speech Balloon #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_speech_balloon_1.json"
"Speedboat #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_speedboat_1.json"
"Spider #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_spider_1.json"
"Spider Web #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_spider_web_1.json"
"Spiral Calendar #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_spiral_calendar_1.json"
"Spiral Notepad #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_spiral_notepad_1.json"
"Spiral Shell #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_spiral_shell_1.json"
"Sponge #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sponge_1.json"
"Spoon #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_spoon_1.json"
"Sports Medal #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sports_medal_1.json"
"Sport Utility Vehicle #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sport_utility_vehicle_1.json"
"Spouting Whale #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_spouting_whale_1.json"
"Squid #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_squid_1.json"
"Squinting Face With Tongue #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_squinting_face_with_tongue_1.json"
"Stadium #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_stadium_1.json"
"Star-struck #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_star-struck_1.json"
"Star #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_star_1.json"
"Star And Crescent #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_star_and_crescent_1.json"
"Star Of David #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_star_of_david_1.json"
"Station #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_station_1.json"
"Statue Of Liberty #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_statue_of_liberty_1.json"
"Steaming Bowl #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_steaming_bowl_1.json"
"Stethoscope #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_stethoscope_1.json"
"Stopwatch #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_stopwatch_1.json"
"Stop Button #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_stop_button_1.json"
"Stop Sign #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_stop_sign_1.json"
"Straight Ruler #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_straight_ruler_1.json"
"Strawberry #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_strawberry_1.json"
"Student #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_student_1.json"
"Studio Microphone #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_studio_microphone_1.json"
"Stuffed Flatbread #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_stuffed_flatbread_1.json"
"Sunflower #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sunflower_1.json"
"Sunglasses #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sunglasses_1.json"
"Sunrise #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sunrise_1.json"
"Sunrise Over Mountains #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sunrise_over_mountains_1.json"
"Sunset #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sunset_1.json"
"Sun #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sun_1.json"
"Sun Behind Cloud #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sun_behind_cloud_1.json"
"Sun Behind Large Cloud #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sun_behind_large_cloud_1.json"
"Sun Behind Rain Cloud #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sun_behind_rain_cloud_1.json"
"Sun Behind Small Cloud #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sun_behind_small_cloud_1.json"
"Sun With Face #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sun_with_face_1.json"
"Superhero #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_superhero_1.json"
"Supervillain #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_supervillain_1.json"
"Sushi #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sushi_1.json"
"Suspension Railway #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_suspension_railway_1.json"
"Swan #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_swan_1.json"
"Sweat Droplets #1","Smileys & Emotion","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_sweat_droplets_1.json"
"Synagogue #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_synagogue_1.json"
"Syringe #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_syringe_1.json"
"T-Rex #1","Animals & Nature","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_t-rex_1.json"
"T-shirt #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_t-shirt_1.json"
"Taco #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_taco_1.json"
"Takeout Box #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_takeout_box_1.json"
"Tamale #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_tamale_1.json"
"Tanabata Tree #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_tanabata_tree_1.json"
"Tangerine #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_tangerine_1.json"
"Taurus #1","Symbols","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_taurus_1.json"
"Taxi #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_taxi_1.json"
"Teacher #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_teacher_1.json"
"Teacup Without Handle #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_teacup_without_handle_1.json"
"Teapot #1","Food & Drink","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_teapot_1.json"
"Tear-off Calendar #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_tear-off_calendar_1.json"
"Technologist #1","People & Body","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_technologist_1.json"
"Teddy Bear #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_teddy_bear_1.json"
"Telephone #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_telephone_1.json"
"Telephone Receiver #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_telephone_receiver_1.json"
"Telescope #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_telescope_1.json"
"Television #1","Objects","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_television_1.json"
"Ten-thirty #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_ten-thirty_1.json"
"Tennis #1","Activities","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_tennis_1.json"
"Tent #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_tent_1.json"
"Ten O’clock #1","Travel & Places","https://bafybeibxw2bmsde3cjyoca7rw2ipoe43natgn3sdsrcj2cu6jafmtxpgym.ipfs.w3s.link/emoji_ten_o’clock_1.json"
